conversation_id_str,created_at,favorite_count,full_text,id_str,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,hashtags,mentions,clean_text,label
1.9534752589060383e+18,Thu Aug 07 15:16:10 +0000 2025,0.0,Groundbreaking 205 SPPG polri dan launching operasional 8 sppg polri serta panen jagung program ketahanan pangan polda jatim #polsekkepanjen #polresmalang_polisiadem #humaspoldajatim #polriuntukmasyarakat https://t.co/9wt7TjyUTw,1.9534752589060383e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1953475258906038291,1.414085486063227e+18,"polsekkepanjen, polresmalang_polisiadem, humaspoldajatim, polriuntukmasyarakat",kosong,groundbreaking 205 sekolah penyelenggara program gizi polri dan launching operasional 8 serta panen jagung ketahanan pangan polda jatim,neutral
1.890504836702966e+18,Fri Feb 14 20:54:11 +0000 2025,0.0,Anak Papua gembira karena MBG hadirkan makanan yang menyehatkan #MakanBergiziUntukIndonesia #MakanBergiziGratisBantuUMKM https://t.co/94QnCo1q1V,1.890504836702966e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1890504836702966119,1.685847490636161e+18,"makanbergiziuntukindonesia, makanbergizigratisbantuumkm",kosong,anak papua gembira karena makan bergizi gratis hadirkan makanan yang menyehatkan,positive
1.941533430900196e+18,Sat Jul 05 16:23:36 +0000 2025,0.0,Yuk rayakan Program Makan Bergizi Gratis dari pemerintah bidik 20 juta orang jadi lebih sehat bareng https://t.co/8m0ysHXJ6L,1.941533430900196e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1941533430900195406,1.7014797421412844e+18,kosong,kosong,yuk rayakan program makan bergizi gratis dari pemerintah bidik 20 juta orang jadi lebih sehat bareng,positive
1.8795150961600763e+18,Wed Jan 15 13:04:53 +0000 2025,23.0,Langkah nyata untuk Indonesia lebih sehat dan sejahtera! Program Makan Bergizi Gratis (MBG) resmi dilaksanakan sejak Januari 2025. Bersama kita wujudkan pemerataan ekonomi dan gizi untuk seluruh masyarakat.️ #MakanBergiziGratis #PemeretaanEkonomi #EkonomiBerkelanjutan https://t.co/4PBNgkuiYd,1.8795150961600763e+18,in,0.0,49.0,2.0,https://x.com/undefined/status/1879515096160076282,792168380.0,"makanbergizigratis, pemeretaanekonomi, ekonomiberkelanjutan",kosong,langkah nyata untuk indonesia lebih sehat dan sejahtera program makan bergizi gratis resmi dilaksanakan sejak januari 2025 bersama kita wujudkan pemerataan ekonomi gizi seluruh masyarakat,positive
1.905508896145568e+18,Fri Mar 28 06:34:58 +0000 2025,0.0,Program makan bergizi gratis bertujuan agar generasi emas Indonesia tidak kekurangan gizi. Serta memastikan bahwa angka stunting bisa menurun drastis di era kepemimpinan Prabowo Gibran. #MakanBergiziGratis #Prabowo #fyp https://t.co/WgDEW1S0T4,1.905508896145568e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1905508896145567983,1.8616504350583685e+18,"makanbergizigratis, prabowo, fyp",kosong,program makan bergizi gratis bertujuan agar generasi emas indonesia tidak kekurangan gizi serta memastikan bahwa angka stunting bisa menurun drastis di era kepemimpinan prabowo gibran,positive
1.9112064636301765e+18,Sat Apr 12 23:55:04 +0000 2025,1.0,Kita bersatu mendukung program MBG #MakanBergiziGratis #MakanBergiziGratisBantuUMKM #MBGPapua https://t.co/whfjOTgcGX,1.9112064636301765e+18,in,0.0,1.0,0.0,https://x.com/undefined/status/1911206463630176272,1.7755364873434644e+18,"makanbergizigratis, makanbergizigratisbantuumkm, mbgpapua",kosong,kita bersatu mendukung program makan bergizi gratis,positive
1.9510733739221404e+18,Fri Aug 01 00:11:56 +0000 2025,0.0,Plis bantu RT kawan aku nak makan bergizi gratis https://t.co/rMBb5fjIyi,1.9510733739221404e+18,in,0.0,1.0,0.0,https://x.com/undefined/status/1951073373922140318,1.9269074986419896e+18,kosong,kosong,tolong bantu rt kawan saya nak makan bergizi gratis,neutral
1.906373005279888e+18,Mon Mar 31 15:37:26 +0000 2025,0.0,@malikaelinata Program makan bergizi gratis berdampak besar terhadap perkembangan generasi muda Indonesia #PenuhiGiziIndonesia,1.90673257888084e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1906732578880840028,1.836249740952105e+18,penuhigiziindonesia,malikaelinata,program makan bergizi gratis berdampak besar terhadap perkembangan generasi muda indonesia,positive
1.927418407969764e+18,Tue May 27 17:35:32 +0000 2025,0.0,Semangat kolaborasi: BUMN hadir untuk negeri PUPR untuk infrastruktur bersama wujudkan MBG yang inklusif. #berita #bumn #mbg #presidenprabowo https://t.co/ODWAMzkleP,1.927418407969764e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1927418407969763723,1.920193116059124e+18,"berita, bumn, mbg, presidenprabowo",kosong,semangat kolaborasi bumn hadir untuk negeri pupr infrastruktur bersama wujudkan makan bergizi gratis yang inklusif,neutral
1.9403765775626284e+18,Wed Jul 02 11:46:41 +0000 2025,110.0,Kenapa harus impor? Padahal perusahaan lokal juga banyak yg bikin loh. Contohnya ini temenku juga bikin food tray dia tadi habis kirim 8000pcs ke Jember buat MBG emang produsen lokal masih kurang?? https://t.co/Jg2ttqCwbB,1.9403765775626284e+18,in,1.0,26.0,5.0,https://x.com/undefined/status/1940376577562628229,1.6598714050922578e+18,kosong,kosong,kenapa harus impor padahal perusahaan lokal juga banyak yg bikin loh contohnya ini temenku food tray dia tadi habis kirim 8000pcs ke jember buat makan bergizi gratis memang produsen masih kurang,negative
1.9175916853847905e+18,Wed Apr 30 14:47:39 +0000 2025,0.0,Bukan Hanya Gizi Program Makan Bergizi Gratis Juga Mendorong Meningkatnya Perekonomian Warga https://t.co/1CXtI9okoI,1.9175916853847905e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1917591685384790384,1.3697341161916088e+18,kosong,kosong,bukan hanya gizi program makan bergizi gratis juga mendorong meningkatnya perekonomian warga,positive
1.876293131152368e+18,Mon Jan 06 15:41:56 +0000 2025,0.0,Pada makan bergizi gratis hari ini tidak ada menu susu di SPPG Palmerah Jakarta. Menu susu akan hadir seminggu itu sebanyak 2 sampai 3 kali. https://t.co/C0ZOIIO1Qg,1.876293131152368e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1876293131152367968,135795460.0,kosong,kosong,pada makan bergizi gratis hari ini tidak ada menu susu di sekolah penyelenggara program gizi palmerah jakarta akan hadir seminggu itu sebanyak 2 sampai 3 kali,negative
1.921913387371397e+18,Mon May 12 13:00:33 +0000 2025,2.0,Kepala Badan Gizi Nasional (BGN) Dadan Hindayana mempertimbangkan pemberian asuransi kepada para penerima manfaat program makan bergizi gratis (MBG) di seluruh Indonesia. Upaya ini dilakukan untuk memberikan perlindungan dan rasa aman termasuk dari potensi keracunan makanan https://t.co/6NwKE1eep2,1.921913387371397e+18,in,1.0,0.0,0.0,https://x.com/undefined/status/1921913387371397381,154102750.0,kosong,kosong,kepala badan gizi nasional dadan hindayana mempertimbangkan pemberian asuransi kepada para penerima manfaat program makan bergizi gratis di seluruh indonesia upaya ini dilakukan untuk memberikan perlindungan dan rasa aman termasuk dari potensi keracunan makanan,positive
1.877500908587856e+18,Thu Jan 09 23:41:13 +0000 2025,0.0,https://t.co/cKMFYBAXV5 Ada yang share tentang hasil riset tentang makan bergizi gratis nih menarik untuk disimak.,1.877500908587856e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1877500908587856104,75954339.0,kosong,kosong,ada yang share tentang hasil riset makan bergizi gratis nih menarik untuk disimak,neutral
1.951176532980015e+18,Fri Aug 01 07:01:51 +0000 2025,0.0,Personil Bhabinkamtibmas melaksanakan Monitoring Kegiatan Penyaluran Program Makan Bergizi Gratis (MBG) di Wilayah Kepulauan Sitaro. #monitoringMBG #bhabinkamtibmas #polreskepulauansitaro https://t.co/IHkJ1tyEMf,1.951176532980015e+18,in,0.0,1.0,0.0,https://x.com/undefined/status/1951176532980015194,1.2718243269127332e+18,"monitoringmbg, bhabinkamtibmas, polreskepulauansitaro",kosong,personil bhabinkamtibmas melaksanakan monitoring kegiatan penyaluran program makan bergizi gratis di wilayah kepulauan sitaro,neutral
1.878209305180304e+18,Sat Jan 11 22:36:08 +0000 2025,3.0,PM Jepang Shigeru Ishiba tertarik dengan berbagai program prioritas pemerintahan Prabowo Subianto. Di antaranya swasembada pangan dan makan bergizi gratis. Ishiba juga menyebut Jepang dan Indonesia punya banyak kesamaan. Selengkapnya baca Jawa Pos edisi 12 Januari 2025. https://t.co/hTvwDxF2bk,1.878209305180304e+18,in,1.0,0.0,0.0,https://x.com/undefined/status/1878209305180303595,2392460208.0,kosong,kosong,pm jepang shigeru ishiba tertarik dengan berbagai program prioritas pemerintahan prabowo subianto di antaranya swasembada pangan dan makan bergizi gratis juga menyebut indonesia punya banyak kesamaan selengkapnya baca jawa pos edisi 12 januari 2025,positive
1.9035427855985423e+18,Sat Mar 22 20:22:20 +0000 2025,7.0,Bodoh!!! Menteri anda Pak Presiden @prabowo !!! Menterinya atau Presidennya yang bodoh!!! Menteri PPN Sebut MBG Lebih Mendesak Ketimbang Diberi Pekerjaan https://t.co/snBXkDDv1x,1.9035427855985423e+18,in,0.0,1.0,2.0,https://x.com/undefined/status/1903542785598542217,1.6711569847611556e+18,kosong,prabowo,bodoh menteri anda pak presiden menterinya atau presidennya yang ppn sebut makan bergizi gratis lebih mendesak ketimbang diberi pekerjaan,negative
1.9013064676655475e+18,Sun Mar 16 16:16:01 +0000 2025,8.0,Baru saja mengadakan program makan bergizi gratis yang langsung diawasi oleh wapres Wakanda @fuxfuxfaxfax dan wakil ketua DPRD Kaltim @Rea13_dark Turut mengundang: @_dbltrblss @hawooroo @itsmysmeraldo @perekisme @bettercallbuddy Unyil &amp; Pluto Roti &amp; Bolu https://t.co/e784KdTDek,1.9013064676655475e+18,in,2.0,4.0,1.0,https://x.com/undefined/status/1901306467665547341,40365692.0,kosong,"fuxfuxfaxfax, rea13_dark, _dbltrblss, hawooroo, itsmysmeraldo, perekisme, bettercallbuddy",baru saja mengadakan program makan bergizi gratis yang langsung diawasi oleh wapres wakanda dan wakil ketua dprd kaltim turut mengundang unyil pluto roti bolu,negative
1.958846623905457e+18,Fri Aug 22 11:00:03 +0000 2025,1.0,potret guru di Sleman setelah menenggak satu sendok nasi program mbg yang tidak diketahui kandungannya https://t.co/aphDKlLOZe,1.958846623905457e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1958846623905456606,1.1857072842250936e+18,kosong,kosong,potret guru di sleman setelah menenggak satu sendok nasi program makan bergizi gratis yang tidak diketahui kandungannya,negative
1.9819384465548367e+18,Sat Oct 25 04:18:42 +0000 2025,5.0,Indonesia dapat belajar dari pengalaman Brasil dalam menjalankan program serupa Makan Bergizi Gratis (MBG). Juru Bicara Badan Gizi Nasional (BGN) Dian Fatwa mengungkapkan bahwa program makan bergizi di Brasil telah dimulai sejak tahun 1955 dan membutuhkan waktu hingga tahun https://t.co/vrMQIbwEBY,1.9819384465548367e+18,in,0.0,3.0,3.0,https://x.com/undefined/status/1981938446554837441,57261519.0,kosong,kosong,indonesia dapat belajar dari pengalaman brasil dalam menjalankan program serupa makan bergizi gratis juru bicara badan gizi nasional dian fatwa mengungkapkan bahwa di telah dimulai sejak tahun 1955 dan membutuhkan waktu hingga,neutral
1.905591539855749e+18,Fri Mar 28 13:03:15 +0000 2025,0.0,@asumsico Iya anak-anak dapat makan bergizi gratis orang tuanya kena PHK.,1.905606613454783e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1905606613454782896,528249907.0,kosong,asumsico,iya anak dapat makan bergizi gratis orang tuanya kena phk,negative
1.8915058022481303e+18,Mon Feb 17 15:11:40 +0000 2025,0.0,Resmi Diluncurkan 3.488 Siswa di Banjar Dapat Makan Bergizi Gratis https://t.co/VXfNx4F3xO,1.8915058022481303e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1891505802248130595,1.5929208902068756e+18,kosong,kosong,resmi diluncurkan 3.488 siswa di banjar dapat makan bergizi gratis,neutral
1.939398994372997e+18,Sun Jun 29 19:02:07 +0000 2025,0.0,Rill besok adekku aja ke sekolah buag ambil mbg,1.939398994372997e+18,in,0.0,1.0,0.0,https://x.com/undefined/status/1939398994372997256,1.2340615057101292e+18,kosong,kosong,rill besok adekku saja ke sekolah buag ambil makan bergizi gratis,neutral
1.8915027454686904e+18,Mon Feb 17 14:59:31 +0000 2025,21.0,Aksi Pelajar Nabire Tolak MBG: 48 Siswa Diamankan Polisi Kapolres Sebut Ada Provokator https://t.co/JL7rnCwL9o,1.8915027454686904e+18,in,0.0,0.0,17.0,https://x.com/undefined/status/1891502745468690494,8.87743587579945e+17,kosong,kosong,aksi pelajar nabire tolak makan bergizi gratis 48 siswa diamankan polisi kapolres sebut ada provokator,negative
1.955663092249178e+18,Wed Aug 13 16:09:50 +0000 2025,1.0,https://t.co/OPhGYn0Ybd: Keracunan MBG di Sragen Pemprov Jateng Periksa Sa... https://t.co/T7xiNaSpWC,1.955663092249178e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1955663092249178208,1.904432787358372e+18,kosong,kosong,keracunan makan bergizi gratis di sragen pemprov jateng periksa sa,negative
1.8871282550541727e+18,Wed Feb 05 13:16:51 +0000 2025,1.0,nek saiki aku sek SMA koyoke tiada hari tanpa ngeroasting MBG cok. opo maneh sekolahku nang kabupaten pasti miris2 panganane,1.8871282550541727e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1887128255054172626,1.2582718716754043e+18,kosong,kosong,nek saiki saya sek sma koyoke tiada hari tanpa ngeroasting makan bergizi gratis cok opo maneh sekolahku nang kabupaten pasti miris2 panganane,negative
1.8903682412536425e+18,Fri Feb 14 23:37:34 +0000 2025,0.0,@AdeSuherma51004 @kompascom Skrg mulai ada program makan bergizi gratis utk rakyat malah di olok2 para barisan sakit hati pilpres ,1.8905459544003912e+18,in,1.0,2.0,0.0,https://x.com/undefined/status/1890545954400391269,8.623628476442378e+17,kosong,"adesuherma51004, kompascom",sekarang mulai ada program makan bergizi gratis utk rakyat malah di olok2 para barisan sakit hati pilpres,negative
1.901097923531993e+18,Sun Mar 16 02:27:20 +0000 2025,0.0,Makanan sehat untuk masa depan cerah! Program Makan Bergizi Gratis adalah investasi untuk generasi penerus bangsa. Mari bersama dukung gizi seimbang untuk anak-anak Indonesia! 🇮🇩 #PenuhiGiziIndonesia #MakanBergiziGratis https://t.co/ZhbLbzQnmT,1.901097923531993e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1901097923531993221,2428119228.0,"penuhigiziindonesia, makanbergizigratis",kosong,makanan sehat untuk masa depan cerah program makan bergizi gratis adalah investasi generasi penerus bangsa mari bersama dukung gizi seimbang anak indonesia,positive
1.9458548901458824e+18,Thu Jul 17 14:35:32 +0000 2025,0.0,Program Makan Bergizi Gratis di Papua yang diinisiasi Presiden Prabowo menghadirkan manfaat ganda mulai dari gizi terpenuhi ekonomi rakyat bergerak. #MakanBergiziGratis #VisiPresidenPrabowo #PapuaDamai #PapuaIndonesia #PapuaMerdeka #OrganisasiPapuaMerdeka #InfoPapua https://t.co/lcapWpkibi,1.9458548901458824e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1945854890145882305,57237733.0,"makanbergizigratis, visipresidenprabowo, papuadamai, papuaindonesia, papuamerdeka, organisasipapuamerdeka, infopapua",kosong,program makan bergizi gratis di papua yang diinisiasi presiden prabowo menghadirkan manfaat ganda mulai dari gizi terpenuhi ekonomi rakyat bergerak,positive
1.9198867301082524e+18,Tue May 06 22:47:20 +0000 2025,0.0,Nah spt inilah yg sjatinya aku &amp; kita smua harapkan terlontar dr pernyataan Presiden @prabowo namun sayangnya lbih memilih salahkan sendok&amp; tangan. Berat bgi dirinya utk akui kekurangan&amp;kesalahan dr Program MBG Kebanggaannya itu,1.9198867301082524e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1919886730108252453,1.6886639180998124e+18,kosong,prabowo,nah spt inilah yg sjatinya saya dan kita smua harapkan terlontar dr pernyataan presiden namun sayangnya lbih memilih salahkan sendok tangan berat bgi dirinya utk akui kekurangan kesalahan program makan bergizi gratis kebanggaannya itu,negative
1.938984106291012e+18,Sun Jun 29 14:27:27 +0000 2025,0.0,@Jateng_Twit Kira-kira robot polisinya bakal dapet makan bergizi gratis ngga nih ? kasian kurus banget,1.9393298755566185e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1939329875556618363,1.4547678434304655e+18,kosong,jateng_twit,kira robot polisinya bakal dapet makan bergizi gratis tidak nih kasian kurus banget,negative
1.9772068749248023e+18,Sun Oct 12 23:48:07 +0000 2025,0.0,@correctingmeme @PartaiSocmed Maksud PartaiSocmed bahwa dapur pusat SPPG menyiapkan ribuan porsi secara terintegrasi jadi kontaminasi di tahap masak utama (bahan baku air atau campur aduk) berpotensi memengaruhi mayoritas siswa bukan hanya puluhan. Jika hanya sebagian kecil kena logisnya masalah di,1.9775216960276603e+18,in,0.0,1.0,0.0,https://x.com/undefined/status/1977521696027660504,1.7206651831889224e+18,kosong,"correctingmeme, partaisocmed",maksud partaisocmed bahwa dapur pusat sekolah penyelenggara program gizi menyiapkan ribuan porsi secara terintegrasi jadi kontaminasi di tahap masak utama bahan baku air atau campur aduk berpotensi memengaruhi mayoritas siswa bukan hanya puluhan jika sebagian kecil kena logisnya masalah,negative
1.976434970228081e+18,Thu Oct 09 23:49:51 +0000 2025,0.0,Program Makan Bergizi Gratis (MBG) adalah bukti nyata komitmen Presiden Prabowo untuk masa depan anak-anak Indonesia. ️🇮🇩 Dengan langkah hati-hati dan penuh tanggung jawab pemerintah memastikan setiap anak tumbuh sehat cerdas dan siap menyongsong Indonesia Emas 2045! https://t.co/Xgs31QSoqt,1.976434970228081e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1976434970228080805,298571115.0,kosong,kosong,program makan bergizi gratis adalah bukti nyata komitmen presiden prabowo untuk masa depan anak indonesia dengan langkah hati dan penuh tanggung jawab pemerintah memastikan setiap tumbuh sehat cerdas siap menyongsong emas 2045,positive
1.8970092678673124e+18,Tue Mar 04 19:40:28 +0000 2025,0.0,Kadang kadang kita bingung saat berbuka puasa berikut tips beberapa menu sehat ala MBG saat berbuka puasa. Simak tipsnya #malbaligaleria #familymall #ramadhan #bulanpuasa #tipsalambg https://t.co/B9OFwrgPnu,1.8970092678673124e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1897009267867312374,154431162.0,"malbaligaleria, familymall, ramadhan, bulanpuasa, tipsalambg",kosong,kadang kita bingung saat berbuka puasa berikut tips beberapa menu sehat ala makan bergizi gratis simak tipsnya,neutral
1.893684487822664e+18,Sun Feb 23 15:28:59 +0000 2025,0.0,Dulu pas rame pilpres di tempat kerjaku kebanyakan voter 02. Tiap hari bahasanya mbg. Tiap ngobrolin politik sering bgt ngehasut 'Pilih no 02 aja biar kita dapet makanan gratis ini itu' KITA wkwk mereka ngiranya semua orang itu dpt mbg njir pdhl yg dpt anak sekolah ,1.893684487822664e+18,in,0.0,1.0,0.0,https://x.com/undefined/status/1893684487822663843,1.8204898287416484e+18,kosong,kosong,dulu pas rame pilpres di tempat kerjaku kebanyakan voter 02 tiap hari bahasanya makan bergizi gratis ngobrolin politik sering banget ngehasut pilih no saja biar kita dapet makanan ini itu mereka ngiranya semua orang dpt njir pdhl yg anak sekolah,negative
1.9228473298428232e+18,Thu May 15 18:40:03 +0000 2025,0.0,@evsspoir Prabowo jaga komitmen lewat Badan Gizi Nasional dengan resmikan dapur MBG di Jayapura langkah positif untuk masyarakat,1.9230859894691023e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1923085989469102484,1.6967751762126234e+18,kosong,evsspoir,prabowo jaga komitmen lewat badan gizi nasional dengan resmikan dapur makan bergizi gratis di jayapura langkah positif untuk masyarakat,positive
1.95343842932231e+18,Thu Aug 07 12:49:49 +0000 2025,1.0,#SahabatPembangunan Kementerian PPN/Bappenas bekerja sama dengan Badan Gizi Nasional (BGN) IPB University dan World Food Programme (WFP) menyelenggarakan Forum Akademik bersama Pakar School Meals Coalition (SMC) pada Rabu (6/8) #Bappenas #MembangunIndonesia https://t.co/0AZaGfzMYZ,1.95343842932231e+18,in,0.0,8.0,0.0,https://x.com/undefined/status/1953438429322309900,235021856.0,"sahabatpembangunan, bappenas, membangunindonesia",kosong,kementerian ppn bappenas bekerja sama dengan badan gizi nasional ipb university dan world food programme wfp menyelenggarakan forum akademik bersama pakar school meals coalition smc pada rabu 6/8,neutral
1.9023262473945708e+18,Wed Mar 19 11:48:15 +0000 2025,1.0,Pengen IHSG normal ? Gampang 1.Stop IKN 2.Stop MBG &amp; ganti dgn sekolah gratis 3.Ganti kabinet eks Moelyono 4.Bubarkan Danantara 5.Usut Moelyono dan kroni2nya 6.Ganti pentolan Polri KPK &amp; Jagung 7.Perkuat kembali KPK 8.Revisi UU Cilaka 9.Dekati rakyat jauhi oligarki 10.dll https://t.co/KawqThQOxb,1.9023262473945708e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1902326247394570642,1097991295.0,kosong,kosong,pengen ihsg normal gampang 1 stop ibu kota nusantara 2 makan bergizi gratis dan ganti dgn sekolah 3 kabinet eks moelyono 4 bubarkan danantara 5 usut kroni2nya 6 pentolan polri kpk jagung 7 perkuat kembali 8 revisi uu cilaka 9 dekati rakyat jauhi oligarki 10 dll,negative
1.878558555357532e+18,Sun Jan 12 21:43:56 +0000 2025,1.0,Program makan bergizi gratis hadirkan dilema: gizi siswa terjamin tetapi nasib pedagang kantin diuji perubahan kebijakan. #Headline https://t.co/OdLosMez9R,1.878558555357532e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1878558555357532265,23786106.0,headline,kosong,program makan bergizi gratis hadirkan dilema gizi siswa terjamin tetapi nasib pedagang kantin diuji perubahan kebijakan,negative
1.911021814501024e+18,Sat Apr 12 11:41:20 +0000 2025,0.0,Luar biasa nih dengan #IDSurveyDukungMBG pastinya kita berharap dampak utk program MBG bisa berjalan sukses https://t.co/TIuhAA0Fah,1.911021814501024e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1911021814501024057,1.9021989447987976e+18,idsurveydukungmbg,kosong,luar biasa nih dengan pastinya kita berharap dampak utk program makan bergizi gratis bisa berjalan sukses,positive
1.8925017009103995e+18,Thu Feb 20 09:09:01 +0000 2025,492.0,Makan Bergizi Gratis Makan Berbelatung Gratis https://t.co/JC5jXkZI0F,1.8925017009103995e+18,in,14.0,39.0,176.0,https://x.com/undefined/status/1892501700910399496,1.3746861607488307e+18,kosong,kosong,makan bergizi gratis berbelatung,negative
1.8959770978874327e+18,Sat Mar 01 23:19:00 +0000 2025,0.0,Ramadan Tidak Menghalangi Program Makan Bergizi Gratis #DukungMakanBergiziGratis https://t.co/r1hFLDb1ja,1.8959770978874327e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1895977097887433110,1460773495.0,dukungmakanbergizigratis,kosong,ramadan tidak menghalangi program makan bergizi gratis,positive
1.895467359365927e+18,Sat Mar 01 06:53:05 +0000 2025,0.0,@LeonPriceleon48 Nggak sabar lihat hasil evaluasi harian program makan bergizi gratis. Keep going!,1.8957289827899315e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1895728982789931322,1.7021972948658094e+18,kosong,leonpriceleon48,tidak sabar lihat hasil evaluasi harian program makan bergizi gratis keep going,neutral
1.9589108116086868e+18,Fri Aug 22 15:15:06 +0000 2025,0.0,Kalo ga ada IKN &amp; MBG mungkin ga sih negara ga secarut-marut ini?,1.9589108116086868e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1958910811608686920,287977525.0,kosong,kosong,kalo tidak ada ibu kota nusantara dan makan bergizi gratis mungkin sih negara secarut marut ini,negative
1.8937000460816468e+18,Sun Feb 23 16:30:48 +0000 2025,5.0,2 sekolah anak gue belum dapet MBG. Gue harus bersyukur atau bersedih? ,1.8937000460816468e+18,in,0.0,0.0,2.0,https://x.com/undefined/status/1893700046081646930,1.5182931692589097e+18,kosong,kosong,2 sekolah anak saya belum dapet makan bergizi gratis harus bersyukur atau bersedih,neutral
1.8802861980544164e+18,Sat Jan 18 22:21:38 +0000 2025,25.0,@tubirfess Yg ngebandingin makan bergizi gratis sama nasi box yg dimakan para artis. Padahal dari harga aja udah jauh beda.,1.8807423720339336e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1880742372033933500,220225066.0,kosong,tubirfess,yg ngebandingin makan bergizi gratis sama nasi box dimakan para artis padahal dari harga saja sudah jauh beda,negative
1.8807226292016287e+18,Sat Jan 18 21:03:11 +0000 2025,0.0,saya pikir kenapa Makan Siang Gratis berubah menjadi Makan Bergizi Gratis karena orang Indonesia kan seneng singkatan nah kalo makan siang gratis kan disingkat jadi MSG gak enak dong mirip micin makanya jadi Makan Bergizi Gratis jadi singkatannya MBG mungkin lho yo.,1.8807226292016287e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1880722629201629516,105973371.0,kosong,kosong,saya pikir kenapa makan siang gratis berubah menjadi bergizi karena orang indonesia kan seneng singkatan nah kalo disingkat jadi msg tidak enak dong mirip micin makanya singkatannya mungkin lho yo,negative
1.9011415581725453e+18,Sun Mar 16 05:21:18 +0000 2025,0.0,Program Makan Bergizi Gratis untuk Indonesia Emas 2045. https://t.co/ev8J2plaET,1.9011417042307927e+18,in,0.0,1.0,0.0,https://x.com/undefined/status/1901141704230793459,1.5825562853581292e+18,kosong,kosong,program makan bergizi gratis untuk indonesia emas 2045,positive
1.9024572272918e+18,Wed Mar 19 20:28:43 +0000 2025,0.0,Makan bergizi Gratis adalah komitmen nyata untuk kesejahteraan anak papua https://t.co/kHaF7WZ43b,1.9024572272918e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1902457227291799813,1.566634084633559e+18,kosong,kosong,makan bergizi gratis adalah komitmen nyata untuk kesejahteraan anak papua,positive
1.9815592359024023e+18,Fri Oct 24 03:11:52 +0000 2025,8.0,Terharu melihat nya.. pemberian anak Siswa untuk petugas SPPG https://t.co/MPTXCMmD7C,1.9815592359024023e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1981559235902402682,1.9243708168731976e+18,kosong,kosong,terharu melihat nya pemberian anak siswa untuk petugas sekolah penyelenggara program gizi,neutral
1.891615216577745e+18,Mon Feb 17 22:26:26 +0000 2025,2.0,Dandim 1804/Kaimana Bersama Forkopimda Meninjau Pelaksanaan Launching Makan Bergizi Gratis Di Wilayah Kaimana #TNIADbekerjadenganhati #TNIADDihatiRakyat #TNIADPrima #TNIADBerjuangBersamaRakyat https://t.co/jcjvQgoljs,1.891615216577745e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1891615216577745388,7.958765439143485e+17,"tniadbekerjadenganhati, tniaddihatirakyat, tniadprima, tniadberjuangbersamarakyat",kosong,dandim 1804 kaimana bersama forkopimda meninjau pelaksanaan launching makan bergizi gratis di wilayah,neutral
1.976322901369553e+18,Thu Oct 09 16:24:32 +0000 2025,1.0,Akhirnya datang hari dmana ada kasus keracunan MBG pas jaga igd... Tapi ini banyak banget pasiennya udh kek bencana alam ,1.976322901369553e+18,in,0.0,0.0,0.0,https://x.com/undefined/status/1976322901369553325,2383278019.0,kosong,kosong,akhirnya datang hari dmana ada kasus keracunan makan bergizi gratis pas jaga igd tapi ini banyak banget pasiennya sudah seperti bencana alam,negative
1.891493491605119e+18,Mon Feb 17 14:22:45 +0000 2025,1.0,lagian 02 voter tuh tolol tau ga lo pikir MBG 10-15rb/anak setiap hari tuh sedikit anggarannya? MAKAN TUH DANANTARA,1.891493491605119e+18,in,0.0,0.0,1.0,https://x.com/undefined/status/1891493491605119094,1.1596656865258332e+18,kosong,kosong,lagian 02 voter tuh tolol tau tidak kamu pikir makan bergizi gratis 10 15rb anak setiap hari sedikit anggarannya danantara,negative
