id_str,created_at,full_text,final_text,favorite_count,retweet_count,reply_count,quote_count,user_id_str,tweet_url
1.9655648047830963e+18,Tue Sep 09 23:55:42 +0000 2025,Dengan Makan Bergizi Gratis kita bangun masa depan anak Indonesia yang cerdas dan berprestasi. #PenuhiGiziIndonesia https://t.co/sYkyd11tsp,makan gizi gratis bangun anak indonesia cerdas prestasi penuhigiziindonesia,0,0,1,0,1.6260362003427e+18,https://x.com/undefined/status/1965564804783096219
1.8860714165394967e+18,Sun Feb 02 15:17:21 +0000 2025,@Mdy_Asmara1701 Makan bergizi gratis Makan JANJI gratis ,makan gizi gratis makan janji gratis,0,0,0,0,86069916.0,https://x.com/undefined/status/1886071416539496672
1.9055423288337687e+18,Fri Mar 28 08:47:49 +0000 2025,MBG Jadi Ladang Impor : 40 Juta Piring dari #China Pengusaha Lokal Gigit Jari https://t.co/dZkWuZiSLF,mbg ladang impor juta piring china usaha lokal gigit jari,0,0,0,0,65245716.0,https://x.com/undefined/status/1905542328833769664
1.927358395645936e+18,Tue May 27 13:37:04 +0000 2025,Makanan yang sehat dan terjamin merupakan hak masyarakat apalagi bagi anak-anak. Aleg PKS @DrKurniasihPKS mengajak kolaborasi antara Badan Gizi Nasional (BGN) dengan BPOM untuk mencegah kasus keracunan makanan. #kolaborasi #alegPKS https://t.co/wAYjCDnJuC,makan sehat jamin hak masyarakat anak anak aleg pks ajak kolaborasi badan gizi nasional bangun bpom cegah racun makan kolaborasi alegpks,7,2,0,0,379616180.0,https://x.com/undefined/status/1927358395645935972
1.9253035199823631e+18,Wed May 21 21:31:44 +0000 2025,SPPG selektif pilih bahan MBG #MBGberkualitas https://t.co/poZtrW39l2,sppg selektif pilih bahan mbg mbgberkualitas,0,0,0,0,1.69492971892625e+18,https://x.com/undefined/status/1925303519982363094
1.882680195548914e+18,Fri Jan 24 06:41:51 +0000 2025, Banyak pihak yang ingin program Makan Bergizi Gratis (MBG) bisa sukses sehingga banyak ide-ide yang bermunculan. bagi kami tentu semua ide dipersilakan untuk muncul bagaimana pun keputusannya ada di yang terkait pengelola MBG. - Herzaky Mahendra Putra - https://t.co/PHHIOOxSWl,program makan gizi gratis mbg sukses ide ide muncul ide sila muncul putus kait kelola mbg herzaky mahendra putra,0,0,0,0,1.6610037084094587e+18,https://x.com/undefined/status/1882680195548913836
1.9425920841474253e+18,Tue Jul 08 14:30:19 +0000 2025,Dukung program pemerintah dalam meningkatkan kesehatan dan gizi anak melalui Makan Bergizi Gratis Investasi ini untuk masa depan Indonesia yang lebih sehat dan kuat #MakanBergiziGratis https://t.co/pGjKUBzcIZ,dukung program perintah tingkat sehat gizi anak makan gizi gratis investasi indonesia sehat kuat makanbergizigratis,1,0,1,0,1366085646.0,https://x.com/undefined/status/1942592084147425627
1.9011063500355425e+18,Sun Mar 16 03:00:49 +0000 2025,Dukung dan Sukseskan Program Makan Bergizi Gratis https://t.co/nhBYLDL00a,dukung sukses program makan gizi gratis,0,0,0,0,1.6188885390051246e+18,https://x.com/undefined/status/1901106350035542307
1.8871547441894897e+18,Wed Feb 05 15:02:07 +0000 2025,OPM mengancam membakar sekolah2 yang memberlakukan MBG. Pihak istana sudah menjawab jika OPM berniat seperti itu maka harus menghadapi TNI dan Polri disana. Jika benar ancaman ini dilakukan OPM justru ini adalah blunder utk kelompok mereka. Tentu saja masyarakat papua akan https://t.co/8hwxkjRgpr,opm ancam bakar sekolah laku mbg istana opm niat hadap tni polri sana ancam opm blunder utk kelompok masyarakat papua,21,7,3,4,1.152447574411903e+18,https://x.com/undefined/status/1887154744189489582
1.895682901620245e+18,Sat Mar 01 03:49:58 +0000 2025,Program Makan Bergizi Gratis Berkontribusi Pada Terciptanya Peluang Ekonomi https://t.co/iwdaHqAbKl,program makan gizi gratis kontribusi cipta peluang ekonomi,0,0,0,0,1.555389663933739e+18,https://x.com/undefined/status/1895682901620244924
1.9425645526564457e+18,Tue Jul 08 12:40:55 +0000 2025,Problem: Coretax? MBG? IKN? Solution: Naikin pajak dong. Yakali berak gak pake pajak. Makan warteg bahari kena pajak. Beli cabe bawang tomat di pasar kena pajak. Asuransi kesehatan kena pajak ++ Lama2 napas bayar nih,problem coretax mbg ikn solution naikin pajak yakali berak pake pajak makan warteg bahari kena pajak beli cabe bawang tomat pasar kena pajak asuransi sehat kena pajak napas bayar,1,1,0,0,121686261.0,https://x.com/undefined/status/1942564552656445636
1.9447536809994857e+18,Mon Jul 14 13:39:43 +0000 2025,Generasi Emas dimulai dari gizi yang cukup. Ayo dukung MBG Makan Bergizi Gratis! #PenuhiGiziIndonesia https://t.co/R8q4l8uXXW,generasi emas gizi ayo dukung mbg makan gizi gratis penuhigiziindonesia,0,0,2,0,1.6260362003427e+18,https://x.com/undefined/status/1944753680999485596
1.9318099843771804e+18,Sun Jun 08 20:26:06 +0000 2025,@gadis_bila24 Lebih sehat cerdas unggul semua bisa kalau program makan bergizi gratis dari Presiden Prabowo diterapkan,sehat cerdas unggul program makan gizi gratis presiden prabowo terap,0,0,0,0,1.7011597408340255e+18,https://x.com/undefined/status/1931809984377180364
1.95117754687751e+18,Fri Aug 01 07:05:52 +0000 2025,Program Makan Bergizi Gratis Langkah Pemerintah Penuhi Gizi Anak Bangsa https://t.co/QBQLhkmyC6,program makan gizi gratis langkah perintah penuh gizi anak bangsa,0,0,0,0,1.7017899075498353e+18,https://x.com/undefined/status/1951177546877510067
1.945914627201942e+18,Thu Jul 17 18:32:55 +0000 2025,alhamdulillah... Ini baru mantap! Polisi support program makan bergizi. Thanks! https://t.co/XLigh4ki1v https://t.co/jYRuBz6NhO,alhamdulillah mantap polisi support program makan gizi thanks,0,0,0,0,2606431902.0,https://x.com/undefined/status/1945914627201941943
1.8795109959594565e+18,Wed Jan 15 12:48:35 +0000 2025,MBG hari pertama di Solo...️️ https://t.co/TgIlIiIVfU,mbg solo,28,3,1,0,1.2993027637848433e+18,https://x.com/undefined/status/1879510995959456193
1.8882202168466885e+18,Sat Feb 08 13:35:55 +0000 2025,Ketua YKB Jatim Salurkan Makan Bergizi Gratis di Situbondo dan Bondowoso https://t.co/oEgiwmAs2d https://t.co/zlUGYMvxWA,ketua ykb jatim salur makan gizi gratis situbondo bondowoso,0,0,0,0,1.771025244062638e+18,https://x.com/undefined/status/1888220216846688319
1.9447967834373527e+18,Mon Jul 14 16:31:00 +0000 2025,Waka Komisi IX DPR Yahya Zaini ingatkan agar usulan tambahan anggaran Rp 118 triliun untuk program makan bergizi gratis tak berujung pemborosan tapi disertai upaya menyelesaikan akar masalah secara menyeluruh. https://t.co/hDAYAXVywC,waka komisi ix dpr yahya zaini ingat usul tambah anggar rp triliun program makan gizi gratis ujung boros serta upaya selesai akar,3,1,1,0,69183155.0,https://x.com/undefined/status/1944796783437353256
1.9035747672042373e+18,Sat Mar 22 22:29:25 +0000 2025,@hnirankara Jabatan boleh Kepala Badan Gizi Nasional tapi soal ngasih pernyataan macam orang kurang gizi. Kata gua sih MBG buat pejabat² dungu modelan begini biar otaknya ada isi sedikit. Tapi ga ikhlas pajaknya. Sudahlah paling benar itu pendidikan gratis supaya gedenya ga kek beliau.,jabat kepala badan gizi nasional ngasih nyata orang gizi gua mbg jabat dungu model biar otak isi ikhlas pajak didik gratis gede kek beliau,16,3,0,0,1.6737766250272563e+18,https://x.com/undefined/status/1903574767204237339
1.9512481514799844e+18,Fri Aug 01 11:46:26 +0000 2025, Ini menjadi pengingat bagi BGN untuk memperketat pengawasan dan pelaksanaan MBG sesuai dengan standar operasional prosedur (SOP) yang berlaku ucap Redy. #bgn #sppg #mbg #ntt #sekolah https://t.co/Q4FvslBXa5,ingat bangun ketat awas laksana mbg sesuai standar operasional prosedur sop laku redy bangun sppg mbg ntt sekolah,2,0,0,0,18071520.0,https://x.com/undefined/status/1951248151479984341
1.9480685970013348e+18,Wed Jul 23 17:12:01 +0000 2025,dukung SPPG Polri! Siap sukseskan MBG https://t.co/ljAATELCpF,dukung sppg polri sukses mbg,0,0,0,0,482995740.0,https://x.com/undefined/status/1948068597001334801
1.9251660844513856e+18,Wed May 21 12:25:37 +0000 2025,Keterlibatan petani nelayan dan UMKM dalam penyediaan bahan pangan menjadikan MBG berdampak langsung pada sektor perekonomian. #DukungProgramMBG #DukungMBG #MakanBergiziGratis https://t.co/7aVtrxsSb7,libat tani nelayan umkm sedia bahan pangan jadi mbg dampak langsung sektor ekonomi dukungprogrammbg dukungmbg makanbergizigratis,1,0,0,0,1.868949912697946e+18,https://x.com/undefined/status/1925166084451385601
1.9132536876416776e+18,Fri Apr 18 15:30:00 +0000 2025,Kuasa hukum mitra dapur Ibu Ira Danna Harly mengungkapkan bahwa Yayasan Makan Bergizi Gratis (MBG) malah menagih Rp400 juta kepada korban terkait dugaan penggelapan pembayaran dana senilai Rp 975.375.000. https://t.co/iJy6eHjDcH,kuasa hukum mitra dapur ira danna harly yayasan makan gizi gratis mbg tagih rp juta korban kait duga gelap bayar dana nila rp,1,0,0,0,68930552.0,https://x.com/undefined/status/1913253687641677898
1.917562935087342e+18,Wed Apr 30 12:53:24 +0000 2025,Pelajari Eco Enzyme Dapur MBG Bisukma Taput Terapkan Ekonomi Sirkular https://t.co/YV0I1CNqd8,ajar eco enzyme dapur mbg bisukma taput terap ekonomi sirkular,0,0,0,0,78596326.0,https://x.com/undefined/status/1917562935087341990
1.932807299816657e+18,Wed Jun 11 14:29:04 +0000 2025,MBG dalam rangka menyongsong generasi emas Indonesia. #MakanBergiziGratis #ManfaatMBG #CegahStunting #DukungMBG https://t.co/i1x1E2cCQ3,mbg rangka songsong generasi emas indonesia makanbergizigratis manfaatmbg cegahstunting dukungmbg,1,0,0,0,1.5644839039638364e+18,https://x.com/undefined/status/1932807299816656979
1.9317811118790008e+18,Sun Jun 08 18:31:22 +0000 2025,@sabrani_nur8 Semoga Program Makan Bergizi Gratis dari Presiden Prabowo jadi jalan menuju generasi unggul dan masa depan cerah,moga program makan gizi gratis presiden prabowo jalan generasi unggul cerah,0,0,0,0,1.7000454343356744e+18,https://x.com/undefined/status/1931781111879000557
1.900957333414704e+18,Sat Mar 15 17:08:41 +0000 2025,Lahh di puskesmas tmpt kerjakuu golongan dewasaa dpt cek lab jugaa kok dapetnyaa begini bener2 worth it ketimbang program mbg https://t.co/vPjBsh9rWa,lahh puskesmas tmpt kerjakuu golong dewasaa cek lab jugaa dapetnyaa bener worth it ketimbang program mbg,0,0,1,0,2691301742.0,https://x.com/undefined/status/1900957333414703264
1.9329424465914227e+18,Wed Jun 11 23:26:06 +0000 2025,Optimalisasi Program MBG Melalui Percepatan Pembangunan SPPG di Daerah. #SPPGUntukRakyat #OptimalisasiMBG #EkonomiDaerahBangkit https://t.co/vnGYDdKG0l,optimalisasi program mbg cepat bangun sppg daerah sppguntukrakyat optimalisasimbg ekonomidaerahbangkit,2,0,2,0,1.7035917835261747e+18,https://x.com/undefined/status/1932942446591422705
1.877401539184386e+18,Thu Jan 09 17:06:22 +0000 2025,DPRK Banda Aceh: Liputan Kerja RRI Banda Aceh : Topik Sukses Laksana Program makan bergizi gratis https://t.co/BLsodd9JNS,dprk banda aceh liput kerja rri banda aceh topik sukses laksana program makan gizi gratis,0,0,0,0,3271056108.0,https://x.com/undefined/status/1877401539184386057
1.9697996771860567e+18,Sun Sep 21 16:23:34 +0000 2025,MBG sangat bermanfaat bagi............. Para pejabat yg terlibat,mbg manfaat jabat yg libat,0,0,0,0,812753635.0,https://x.com/undefined/status/1969799677186056678
1.890534366826148e+18,Fri Feb 14 22:51:32 +0000 2025,Pemangkasan anggaran demi membiayai MBG justru menyebabkan terjadinya ketimpangan anggaran. Ini juga sekaligus menegaskan bahwa MBG adalah program populis yang seolah-olah menunjukkan keberpihakan penguasa kepada rakyat padahal di sisi lain membuahkan.. https://t.co/UqCjJVXzd3,mangkas anggar biaya mbg sebab timpang anggar mbg program populis olah pihak kuasa rakyat sisi buah,3,0,0,0,1.7504176880847995e+18,https://x.com/undefined/status/1890534366826148184
1.952236652270896e+18,Mon Aug 04 05:14:23 +0000 2025,Ester Nenggokaka seorang ibu rumah tangga di Kabupaten Sumba Barat Daya merasakan dampak positif dari Program Makan Bergizi Gratis (MBG) untuk anaknya Lorensius Aganta yang sebelumnya mengalami berat badan rendah. https://t.co/qyXALnVTvc,ester nenggokaka rumah tangga kabupaten sumba barat daya rasa dampak positif program makan gizi gratis mbg anak lorensius aganta alami berat badan rendah,0,0,0,0,1.905037710555054e+18,https://x.com/undefined/status/1952236652270895504
1.9371698703509384e+18,Mon Jun 23 15:24:22 +0000 2025,BPOM RI buka suara soal camilan dijadikan pengganti menu makan bergizi gratis pada hari libur. Sudah penuhi kecukupan gizi? https://t.co/8hc0gigDuJ,bpom ri buka suara camil jadi ganti menu makan gizi gratis libur penuh cukup gizi,4,2,2,0,69183155.0,https://x.com/undefined/status/1937169870350938296
1.958856656067965e+18,Fri Aug 22 11:39:55 +0000 2025,Makan bergizi gratis solusi cerdas atasi masalah gizi https://t.co/hxuJgPo3mw,makan gizi gratis solusi cerdas atas gizi,0,0,0,0,2354223986.0,https://x.com/undefined/status/1958856656067965032
1.897963190874784e+18,Fri Mar 07 10:51:01 +0000 2025,Anggota Komisi IX DPR RI Tutik Kusuma Wardhani memastikan program makan bergizi gratis (MBG) memberdayakan pelaku UMKM karena melibatkan pelaku dan tenaga kerja lokal. https://t.co/OsscoAoy4x,anggota komisi ix dpr ri tutik kusuma wardhani program makan gizi gratis mbg daya laku umkm libat laku tenaga kerja lokal,0,0,1,0,18071520.0,https://x.com/undefined/status/1897963190874783911
1.9556062016072627e+18,Wed Aug 13 12:23:46 +0000 2025,Selasa 12/08 bertempat di Kediaman Ondoafi Petrus Hamadi Kasi Intelijen Kejaksaan Negeri Jayapura Roberto Sohilait S.H. M.H. hadir dalam kegiatan Ground Breaking peletakan batu pertama pembangunan dapur SPPG mitra cendikia waskita. https://t.co/akw9xSn18j,selasa tempat diam ondoafi petrus hamadi kasi intelijen jaksa negeri jayapura roberto sohilait hadir giat ground breaking leta batu bangun dapur sppg mitra cendikia waskita,0,0,0,0,1.2818542888980603e+18,https://x.com/undefined/status/1955606201607262685
1.9568627483710712e+18,Sat Aug 16 23:36:50 +0000 2025,Program makan bergizi gratis bagi siswa telah dijalankan secara bertahap di sejumlah wilayah. Prabowo Inspektur Upacara menegaskan komitmen negara terhadap pembangunan sumber daya manusia sejak usia dini. #Dirgahayu80NKRI,program makan gizi gratis siswa jalan tahap wilayah prabowo inspektur upacara komitmen negara bangun sumber daya manusia usia dirgahayu nkri,0,0,1,0,1.933129378294354e+18,https://x.com/undefined/status/1956862748371071164
1.932798965759816e+18,Wed Jun 11 13:55:57 +0000 2025,Ketimpangan dan bias Bpak itu membuat konflik diantara atlet cabang olahraga. kemaren wushu sekarang Tenis. Belum lagi program yang kurang riset..masih dipotong yayasan. membuat anak2 keracunan MBG. Pemberian rolex dari pejabat itu termasuk gratifikasi bukan ya?.,timpang bias bpak konflik atlet cabang olahraga kemaren wushu tenis program riset potong yayasan anak racun mbg beri rolex jabat gratifikasi ya,0,0,0,0,162376356.0,https://x.com/undefined/status/1932798965759815962
1.962180429186032e+18,Sun Aug 31 15:47:24 +0000 2025,kalo program MBG dibubarin banyak karir para sppi terganggu wkwkk tapi gila banget sih pas gue tau anggarannya 400juta buat dua minggu per satu dapur berarti sebulan bisa 1 M. itu cuma SATU dapur gilaaaa ga efisien bangettt itu duit udah habis buat untung tangan ke tangan,program mbg dibubarin karir sppi ganggu wkwkk gila pas tau anggar juta minggu dapur bulan dapur gilaaaa efisien bangettt duit udah habis untung tangan tangan,2,1,4,0,1.312038960315605e+18,https://x.com/undefined/status/1962180429186031955
1.9413980190790129e+18,Sat Jul 05 07:25:31 +0000 2025,MBG Investasi untuk masa depan Indonesia Emas 2045 #MakanBergiziGratis #ManfaatMBG #UMKMMaju #DukungMBG #SektorUMKM https://t.co/4SH73ydc2Z,mbg investasi indonesia emas makanbergizigratis manfaatmbg umkmmaju dukungmbg sektorumkm,0,0,0,0,1.5642936753915535e+18,https://x.com/undefined/status/1941398019079012557
1.9295707590320663e+18,Mon Jun 02 16:08:13 +0000 2025,keren mbg,keren mbg,3,0,22,1,1.2796581708817367e+18,https://x.com/undefined/status/1929570759032066402
1.9523116854963656e+18,Mon Aug 04 10:12:32 +0000 2025,Kondisi penyaluran MBG di Kecamatan Bojongasih Kab. Tasikmalaya - Jawa Barat. Merah putih kita saatnya sinergi mengibarkan bendera https://t.co/qHAgNVMjcW,kondisi salur mbg camat bojongasih kab tasikmalaya jawa barat merah putih sinergi kibar bendera,1,0,0,0,2373860479.0,https://x.com/undefined/status/1952311685496365498
1.8751689494716828e+18,Fri Jan 03 13:14:51 +0000 2025,Babinsa Kedungsari Koramil 11/Pengasih Kodim 0731/Kulon Progo Sertu Agus Triyono Kamis (02/01/2024) monitoring pembangunan dapur sehat untuk makan bergizi gratis program Pemerintah bekerja sama dengan Badan Gizi Nasional berlokasi di Padukuhan Kalinongko Kedungsari Pengasih. https://t.co/46GFJm475B,babinsa kedungsari koramil asih kodim kulon progo sertu agus triyono kamis monitoring bangun dapur sehat makan gizi gratis program perintah badan gizi nasional lokasi padukuhan kalinongko kedungsari asih,1,0,0,0,1.868181305579672e+18,https://x.com/undefined/status/1875168949471682728
1.9045257817302144e+18,Tue Mar 25 13:28:25 +0000 2025,Mau kondisi ekonomi kayak gimana pun tetep aja Rakyat kita harus makan anak2 kita harus makan. Negara2 luar ingin belajar program makan bergizi gratis dari kita ,kondisi ekonomi kayak gimana tetep rakyat makan anak makan negara ajar program makan gizi gratis,0,0,0,0,1.50617702800939e+18,https://x.com/undefined/status/1904525781730214330
1.955571068950971e+18,Wed Aug 13 10:04:10 +0000 2025,@0xyuzu18 @multibank_io is $MBG token for makan bergizi gratis program sir ?,is mbg token for makan gizi gratis program sir,1,0,1,0,1.291356836474454e+18,https://x.com/undefined/status/1955571068950970856
1.879676554768532e+18,Wed Jan 15 23:46:28 +0000 2025,Ngapain harus di kawal nanti malah jadi merepotkan karena harus sediakan konsumsi buat 10 ribu orang ini setiap harinya Sudahlah jangan aneh2 mending Banser ini sisihkan saja sebagian hasil 'usahanya' untuk di donasikan membantu program MBG,ngapain kawal repot sedia konsumsi ribu orang hari aneh mending banser sisih hasil usaha donasi bantu program mbg,13,15,3,1,29385415.0,https://x.com/undefined/status/1879676554768531879
1.973150769089307e+18,Tue Sep 30 22:19:37 +0000 2025,Kalo yg bagus gini malah diganti sama yg problematik aneh sih. Setuju kalau MBG dikembalikan ke masing2 sekolah saja. Kontrolnya juga lebih gampang.,yg bagus gin ganti yg problematik aneh tuju mbg kembali sekolah kontrol gampang,0,0,0,0,140347446.0,https://x.com/undefined/status/1973150769089306961
1.9425574139174835e+18,Tue Jul 08 12:12:33 +0000 2025,Anak sehat masa depan kuat! Program Makan Bergizi Gratis hadir untuk memastikan generasi penerus tumbuh cerdas dan kuat sejak dini. #MakanBergiziGratis #GenerasiSehat #IndonesiaMaju https://t.co/HFPkGkp7bN,anak sehat kuat program makan gizi gratis hadir generasi terus tumbuh cerdas kuat makanbergizigratis generasisehat indonesiamaju,0,0,0,0,1.857011214699692e+18,https://x.com/undefined/status/1942557413917483388
1.952163856580825e+18,Mon Aug 04 00:25:07 +0000 2025,Program Makan Bergizi Gratis meningkatkan kemampuan belajar #MakanBergiziGratis #IndonesiaEmas2045 #GiziAnak #GenerasiUnggul https://t.co/8OjhpwLpux,program makan gizi gratis tingkat mampu ajar makanbergizigratis indonesiaemas gizianak generasiunggul,0,0,0,0,1.6158631086307287e+18,https://x.com/undefined/status/1952163856580825161
1.9512120202645463e+18,Fri Aug 01 09:22:52 +0000 2025,Pemerintah memprioritaskan masyarakat miskin dan miskin ekstrem sebagai pekerja di Satuan Layanan Pemenuhan Gizi (SPPG). Pemberdayaan masyarakat desil-1 dan desil-2 merupakan upaya pemerintah menekan kemiskinan dan seiring rencana penambahan dapur SPPG oleh pemerintah. https://t.co/tswsBL9OF1,perintah prioritas masyarakat miskin miskin ekstrem kerja satu layan penuh gizi sppg daya masyarakat desil desil upaya perintah tekan miskin iring rencana tambah dapur sppg perintah,0,0,2,0,1.1663113608980726e+18,https://x.com/undefined/status/1951212020264546385
1.9621174838901888e+18,Sun Aug 31 11:37:17 +0000 2025,takut bgt ancrit malas dah sklhku bsk dpt mbg,takut ancrit malas dah sklhku bsk mbg,0,0,1,0,1.9033347744350904e+18,https://x.com/undefined/status/1962117483890188711
1.9688170226842872e+18,Thu Sep 18 23:18:51 +0000 2025,Susu nggak cocok diminum habis makan nasi kalau habis makan nasi itu minumnya teh kotak dingin.. beuh mantap Polisi Selidiki Siswa Diminta Buat Video Kekenyangan Padahal Muntah Usai Makan MBG di Pamekasan https://t.co/f3jmyNmd3w,susu cocok minum habis makan nasi habis makan nasi minum teh kotak dingin beuh mantap polisi selidik siswa video kenyang muntah makan mbg pamekasan,1,0,0,0,3367645213.0,https://x.com/undefined/status/1968817022684287201
1.967576747920261e+18,Mon Sep 15 13:10:27 +0000 2025,lagi lagi indonesia isn t a friendly country untuk anak yang punya alergi they really has the audacity to say reaksi alergi terhadap bahan makanan tertentu yang mungkin tidak teridentifikasi sebelumnya sedangkan di negara rujukan MBG (brazil) mereka nyediain menu khusus alergi https://t.co/t55gxUpyJ3,indonesia isn friendly country anak alergi they really has the audacity to say reaksi alergi bahan makan identifikasi negara rujuk mbg brazil nyediain menu khusus alergi,114,47,3,2,1640431873.0,https://x.com/undefined/status/1967576747920261216
1.908808698845393e+18,Sun Apr 06 09:07:12 +0000 2025,tidak usah panik karna para tentara kita akan turun langsung ke pasar internasional kemudian kita punya program MBG diikuti dengan gerakan ok gas ok gas maka dollar yang akan menyesuaikan nilainya dengan mata uang king indo gitu aja ga paham nih CNBC,panik karna tentara turun langsung pasar internasional program mbg ikut gera ok gas ok gas dollar sesuai nilai mata uang king indo gitu paham cnbc,5,0,1,0,1389357386.0,https://x.com/undefined/status/1908808698845393312
1.9425880219431985e+18,Tue Jul 08 14:14:10 +0000 2025,@detikcom Apa hubungannya Pak Program Makan Bergizi Gratis (MBG) dikelola oleh Badan Gizi Nasional (BGN) yang merupakan lembaga non-kementerian yang bertugas untuk pemenuhan gizi masyarakat Indonesia. BGN juga bertindak sebagai koordinator pelaksana program MBG.,hubung program makan gizi gratis mbg kelola badan gizi nasional bangun lembaga non menteri tugas penuh gizi masyarakat indonesia bangun tindak koordinator laksana program mbg,1,0,1,0,1.6040072577544397e+18,https://x.com/undefined/status/1942588021943198191
1.8773753566733683e+18,Thu Jan 09 15:22:19 +0000 2025,Lohhh namanya aja program makanan bergizi ya diributin gizinya lah pdhal kalo dipikir lebih dalam masalah yg dimention ya berarti solusinya bkn mbg porsi kucing ini https://t.co/7IBzSj2HJ0,lohhh nama program makan gizi ya diributin gizi pdhal pikir yg dimention ya solusi mbg porsi kucing,0,0,0,0,1.3446437685368136e+18,https://x.com/undefined/status/1877375356673368375
1.9088998408447964e+18,Sun Apr 06 15:09:22 +0000 2025,MBG Hilirisasi BRICS,mbg hilir brics,0,0,0,0,83263171.0,https://x.com/undefined/status/1908899840844796377
1.896881168131478e+18,Tue Mar 04 11:11:27 +0000 2025,Dugaan keracunan karena MBG: 'Perlu evaluasi besar-besaran sebelum jatuh korban jiwa' https://t.co/H58NYiQq3V,duga racun mbg evaluasi besar jatuh korban jiwa,0,0,0,0,1.11954741801651e+18,https://x.com/undefined/status/1896881168131478004
1.9219938469105587e+18,Mon May 12 18:20:16 +0000 2025,Yakin Pak Wali? MBG yang membuat Keracunan Siswa Karena Bakteri? Bukan karena Makan Tidak Pakai Sendok?? Berani-beraninya! Berbeda Pendapat dengan PRESIDEN!! Nanti diCIDUK Bareskrim Atau dibilang Kampungan Baru tahu! 🇮🇩 🇮🇩,wali mbg racun siswa bakteri makan pakai sendok berani berani beda dapat presiden ciduk bareskrim bilang kampung,2,0,0,0,774524040.0,https://x.com/undefined/status/1921993846910558620
1.90348264179146e+18,Sat Mar 22 16:23:21 +0000 2025,Penjahat ham dimaafin gara-gara 02 suara kita gk didengar sama mereka banyak yang terluka dikeroyok aparat diculik lagi. Masih aja tutup mata sama kesalahan wowo. Trus katanya cuma wowo yg nerusin IKN mana? gak dilanjut kan proyeknya abis duitnya buat MBG,jahat ham dimaafin gara gara suara gk dengar luka keroyok aparat culik tutup mata salah prabowo prabowo yg nerusin ikn lanjut proyek abis duit mbg,4,0,2,0,1.5077530584195113e+18,https://x.com/undefined/status/1903482641791459639
1.8861849919626447e+18,Sun Feb 02 22:48:40 +0000 2025,Kesejahteraan Desa Disebut Bisa Naik dengan Turut Menyokong Program Makan Bergizi Gratis Ada Aturan Tentang Ikut Berpartisipasi dalam Ketahanan Panga https://t.co/Nfi9OocyTw,sejahtera desa sokong program makan gizi gratis atur partisipasi tahan panga,1,0,0,0,1.7690174971253391e+18,https://x.com/undefined/status/1886184991962644677
1.9186790065613783e+18,Sat May 03 14:48:17 +0000 2025,Sumpah sih negara berkembang lain di asia tenggara aja kaga ada yg berani mbg. Negara terbesar di asia tenggara berani bener mbg dengan akomodasi yg jauh lebih jelek dibanding yg lain dengan skala yg lebi kecil. Program yg sangat amat tdk napak tanah.,sumpah negara kembang asia tenggara kaga yg berani mbg negara besar asia tenggara berani bener mbg akomodasi yg jelek banding yg skala yg lebi program yg tdk napak tanah,0,1,0,0,1.2932772342082847e+18,https://x.com/undefined/status/1918679006561378497
1.979369497019679e+18,Sat Oct 18 02:10:37 +0000 2025,Program MBG tidak hanya tentang makanan tapi juga bentuk kasih sayang pemerintah terhadap penerus bangsa. #LanjutkanMBG #Sabtu Sabtu #GMMTVStarlympics2025 Jule LINGORM ONLY YOU FINAL EP #2025MAMAVOTE CFD https://t.co/kW3iVIxkmR,program mbg makan bentuk kasih sayang perintah terus bangsa lanjutkanmbg sabtu sabtu gmmtvstarlympics jule lingorm only you final ep mamavote cfd,4,0,0,0,1.7943623185598628e+18,https://x.com/undefined/status/1979369497019678991
1.9295110788382764e+18,Mon Jun 02 12:11:04 +0000 2025,MBG menyasar periode emas pertumbuhan balita dimuali dr memberi MBG pada ibu hamil dan menyusui Lanjutkan MBG karena konsiten memberikan gizi optimal untuk fondasi sehat masa depan anak2 Indonesia #MBGPrabowothebest #Loker || renovit buat fit https://t.co/JStv1YjYO7,mbg sasar periode emas tumbuh balita mual dr mbg hamil susu lanjut mbg konsiten gizi optimal fondasi sehat anak indonesia mbgprabowothebest loker renovit fit,3,3,0,0,1.34427203499443e+18,https://x.com/undefined/status/1929511078838276267
1.9479939250941056e+18,Wed Jul 23 12:15:18 +0000 2025,MBG Basi Beracun Belatungan masih terus dilanjutkan bahkan ditambahi anggarannya untuk dikorupsi .. OMG Seharusnya yg dipanggil itu Vendornya dul #stopmbg https://t.co/5d3m7eypCg,mbg basi racun batung lanjut tambah anggar korupsi omg yg panggil vendor dul stopmbg,65,38,6,1,7.98901988909908e+17,https://x.com/undefined/status/1947993925094105560
1.904484754365518e+18,Tue Mar 25 10:45:23 +0000 2025,Sebaiknya program MBG dihentikan saja jika terlalu membebani anggaran dan menu makanannya juga semakin tidak memenuhi standar gizi. Rakyat juga tidak akan protes kalau protespun pasti tdk akan didengar dan dianggap anjing menggonggong. https://t.co/iaMVBgO134,program mbg henti beban anggar menu makan penuh standar gizi rakyat protes protes tdk dengar anggap anjing gonggong,13,6,4,1,9.38664737369342e+17,https://x.com/undefined/status/1904484754365517986
